Weekend,Month,Top Referee,Outcome,Home Avg Goal,Home Avg Opp Goal,Home Diff Goal,Home Rank,Last Season Home,Home Values,Home Win Percent,Home Lose Percent,Avg Goal (diff),Avg Opp Goal (diff),Diff Goal (diff),Rank (diff),Last Season (diff),Values (diff),Win Percent (diff),Lose Percent (diff),Top Win Home,Top Draw Home,Top Lose Home,Top Win Away,Top Draw Away,Top Lose Away
1,3,1,1,2.071428571428572,0.6428571428571429,20,1,3,388.75,0.8571428571428571,0.0,0.5714285714285721,-0.4285714285714285,14,-4,-2,117.75,0.2142857142857142,-0.21428571428571427,1,0,0,1,0,1
1,3,1,0,0.8571428571428571,0.7857142857142857,1,17,11,88.0,0.35714285714285715,0.2857142857142857,0.1428571428571428,-1.2142857142857144,19,4,-2,15.949999999999989,0.2857142857142857,-0.4285714285714286,0,0,0,0,0,0
1,3,1,1,0.8571428571428571,1.5714285714285714,-10,19,21,108.125,0.2857142857142857,0.42857142857142855,0.0714285714285714,-0.642857142857143,10,-1,9,23.86,0.07142857142857142,-0.21428571428571436,0,0,0,0,0,0
1,3,1,-1,0.9285714285714286,1.2142857142857142,-4,14,21,59.0,0.42857142857142855,0.42857142857142855,-0.2857142857142856,0.0714285714285714,-5,5,7,-52.75,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0
1,3,0,-1,1.1428571428571428,1.1428571428571428,0,18,8,65.55,0.21428571428571427,0.2857142857142857,-0.642857142857143,-0.2142857142857144,-6,11,7,-312.95,-0.2857142857142857,0.0,0,0,1,1,0,0
1,3,0,1,1.8571428571428568,0.9285714285714286,13,6,6,171.75,0.6428571428571429,0.14285714285714285,1.3571428571428568,-1.0000000000000002,33,-13,-15,63.625,0.5714285714285715,-0.5714285714285714,0,1,0,0,0,0
1,3,1,-1,1.2142857142857142,1.0,3,14,21,68.95,0.35714285714285715,0.35714285714285715,-0.8571428571428579,-0.2857142857142858,-8,12,19,-382.05,-0.14285714285714285,0.07142857142857145,0,0,0,1,0,0
1,3,0,1,1.1428571428571428,1.5714285714285714,-6,11,15,97.0,0.2857142857142857,0.5714285714285714,-0.39047619047619064,0.7047619047619047,-16,10,12,-291.75,-0.2142857142857143,0.3571428571428571,0,1,1,1,0,0
1,3,0,0,1.0714285714285714,1.5,-6,17,17,97.025,0.2857142857142857,0.5714285714285714,0.4285714285714285,-0.0714285714285714,7,2,-4,38.025000000000006,0.07142857142857142,-0.1428571428571429,0,0,1,0,0,0
1,3,0,1,1.2857142857142858,1.0,4,12,13,72.05000000000001,0.42857142857142855,0.14285714285714285,0.5000000000000001,-0.0714285714285714,8,2,3,-27.19999999999999,0.21428571428571427,-0.35714285714285715,0,0,0,0,0,1
1,3,0,1,1.5,1.3571428571428572,2,9,14,111.75,0.35714285714285715,0.2857142857142857,0.8571428571428571,-0.9285714285714284,25,-7,3,23.75,0.2142857142857143,-0.4285714285714286,0,0,0,0,0,0
1,3,1,1,1.2142857142857142,2.2142857142857144,-14,20,12,84.265,0.21428571428571427,0.7142857142857143,-0.14285714285714302,0.7857142857142858,-13,12,-4,-58.735,-0.2857142857142857,0.28571428571428575,0,0,1,0,0,1
1,3,1,-1,1.7857142857142858,1.5,4,13,9,108.125,0.2857142857142857,0.35714285714285715,0.7857142857142858,-0.16666666666666674,14,-5,1,42.575,0.21428571428571427,-0.14285714285714285,0,0,0,0,0,0
1,3,1,-1,1.1428571428571428,1.2857142857142858,-2,5,5,271.0,0.5,0.2857142857142857,-0.5904761904761906,-0.1142857142857141,-7,1,1,-100.0,-0.0714285714285714,0.0,1,0,0,1,1,0
1,3,1,-1,1.2857142857142858,1.0714285714285714,3,7,1,378.5,0.42857142857142855,0.35714285714285715,-0.9285714285714286,-0.5714285714285714,-5,4,-6,96.5,0.0,0.07142857142857145,1,0,0,1,0,0
1,3,0,-1,1.0,1.5333333333333334,-8,19,21,108.125,0.3333333333333333,0.4,-1.2666666666666666,0.0,-19,16,14,-173.875,-0.13333333333333336,0.13333333333333336,0,0,0,1,0,0
1,3,0,1,3.2666666666666666,0.7333333333333333,38,1,2,451.0,0.8666666666666667,0.06666666666666667,2.466666666666667,-1.5333333333333332,60,-19,-10,366.735,0.6666666666666667,-0.6,1,0,0,0,0,0
1,3,1,1,0.8666666666666667,0.8,1,17,11,88.0,0.3333333333333333,0.26666666666666666,-0.20000000000000018,-0.8666666666666667,10,1,-6,-9.025000000000006,0.1333333333333333,-0.2,0,0,0,0,0,0
1,3,1,1,1.8666666666666667,0.9333333333333332,14,5,6,171.75,0.6666666666666666,0.13333333333333333,0.9333333333333335,-0.5333333333333333,22,-9,-3,63.625,0.4666666666666666,-0.4,0,1,0,0,0,0
1,3,1,1,2.2,0.6,24,2,3,388.75,0.8666666666666667,0.0,0.40000000000000013,-0.7999999999999999,18,-2,-1,17.75,0.2666666666666667,-0.26666666666666666,1,0,0,1,1,0
1,3,0,1,1.1333333333333333,1.0666666666666669,1,15,21,68.95,0.3333333333333333,0.4,0.0,-0.6666666666666665,10,-3,13,3.4000000000000057,0.19999999999999998,-0.06666666666666665,0,0,0,0,0,0
1,3,0,1,1.2,1.4666666666666666,-4,9,16,143.0,0.4,0.4,0.6,0.0,9,-4,-5,84.0,0.2,-0.2666666666666666,0,0,1,0,0,0
1,3,1,-1,1.4666666666666666,1.4,1,10,10,99.25,0.4,0.4,-0.40000000000000013,0.1333333333333333,-8,3,9,-279.25,-0.1333333333333333,0.13333333333333336,0,0,1,1,0,0
1,3,1,-1,1.1333333333333333,1.4666666666666666,-5,11,15,97.0,0.3333333333333333,0.5333333333333333,0.4,-0.46666666666666656,13,-1,2,24.94999999999999,0.26666666666666666,-0.1333333333333333,0,1,1,0,0,0
1,3,1,1,1.0666666666666669,1.2666666666666666,-3,6,5,271.0,0.4666666666666667,0.3333333333333333,-0.13333333333333308,0.19999999999999973,-5,-2,-9,159.25,0.06666666666666665,0.0,1,0,0,0,0,0
0,3,1,-1,1.3846153846153846,0.9230769230769232,6,6,1,378.5,0.46153846153846156,0.3076923076923077,-0.6153846153846154,-0.46153846153846134,-2,3,-1,-72.5,0.0,0.0,1,0,0,1,0,0
0,3,1,-1,1.2857142857142858,1.3571428571428572,-1,8,16,143.0,0.42857142857142855,0.35714285714285715,0.2857142857142858,0.14285714285714302,2,2,10,-28.75,0.14285714285714285,0.07142857142857145,0,0,1,0,1,1
0,3,0,0,1.8571428571428568,0.5,19,4,4,371.0,0.7142857142857143,0.07142857142857142,0.9999999999999997,-0.9285714285714286,27,-11,-5,262.875,0.5,-0.5,1,0,0,0,0,0
0,3,1,1,1.4285714285714286,1.4285714285714286,0,10,10,99.25,0.35714285714285715,0.42857142857142855,0.5,-0.0714285714285714,8,-2,-11,30.299999999999997,0.14285714285714288,-0.21428571428571436,0,0,1,0,0,0
0,3,0,1,3.0,0.8571428571428571,30,3,7,282.0,0.8571428571428571,0.07142857142857142,1.9285714285714286,-0.7857142857142857,38,-13,-10,184.975,0.6428571428571428,-0.3571428571428571,1,0,0,0,0,0
1,3,1,1,1.2,1.2,0,7,1,378.5,0.4,0.4,0.19999999999999996,-0.1333333333333333,5,-5,-14,281.5,0.13333333333333336,0.0,1,0,0,0,1,0
1,3,1,1,0.8666666666666667,1.2,-5,15,21,59.0,0.4,0.4666666666666667,-0.6666666666666667,0.2666666666666667,-14,13,18,-329.75,-0.06666666666666665,0.2,0,0,0,1,0,0
1,3,0,1,1.4,1.0,6,10,13,72.05000000000001,0.4666666666666667,0.13333333333333333,0.5249999999999999,-0.4375,15,-3,-8,3.1000000000000085,0.26666666666666666,-0.5333333333333333,0,0,0,0,0,0
1,3,1,0,1.0666666666666669,1.2666666666666666,-3,18,8,65.55,0.2,0.3333333333333333,0.5333333333333335,-0.6666666666666665,18,-1,-13,-42.575,0.13333333333333336,-0.39999999999999997,0,0,1,0,0,0
1,3,1,1,1.6666666666666667,1.4,4,9,14,111.75,0.4,0.26666666666666666,0.47916666666666674,0.08749999999999991,6,1,-2,-31.25,-0.06666666666666665,-0.2,0,0,0,0,0,1
1,3,0,1,1.7333333333333334,1.5333333333333334,3,16,9,108.125,0.26666666666666666,0.4,1.0,-0.8666666666666665,28,2,-2,20.125,0.13333333333333333,-0.33333333333333326,0,0,0,0,0,0
1,3,1,0,1.8666666666666667,0.6,19,4,4,371.0,0.6666666666666666,0.06666666666666667,-0.20000000000000018,-0.6,6,3,2,-80.0,0.1333333333333333,-0.2,1,0,0,1,0,0
1,3,1,-1,1.2,2.066666666666667,-13,20,12,84.265,0.26666666666666666,0.6666666666666666,0.13749999999999996,1.0041666666666669,-13,15,6,-87.485,-0.06666666666666665,0.39999999999999997,0,0,1,0,1,1
1,3,1,1,2.933333333333333,0.8666666666666667,31,3,7,282.0,0.8666666666666667,0.06666666666666667,1.6208333333333331,-0.3208333333333333,29,-3,2,11.0,0.2666666666666667,-0.2,1,0,0,1,0,1
1,3,1,-1,1.0,1.4,-6,17,17,97.025,0.26666666666666666,0.5333333333333333,0.19999999999999996,0.19999999999999996,0,6,7,-2.2249999999999943,0.06666666666666665,0.0,0,0,1,0,0,1
1,4,1,-1,0.9375,0.75,3,16,11,88.0,0.375,0.25,-0.125,-1.0,14,-1,3,22.450000000000003,0.25,-0.25,0,0,0,0,0,0
1,4,0,-1,1.1875,1.375,-3,9,16,143.0,0.4375,0.375,-0.6875,0.1875,-14,2,15,-235.5,-0.125,0.125,0,0,1,1,0,0
1,4,1,-1,1.125,1.625,-8,12,15,97.0,0.3125,0.5625,0.375,-0.8125,19,-8,3,12.735,0.125,-0.125,0,1,1,0,0,0
1,4,1,-1,1.125,1.8125,-11,19,21,108.125,0.3125,0.4375,0.5625,0.375,3,6,0,49.125,0.125,-0.25,0,0,0,0,0,0
1,4,1,1,1.1875,1.0,3,15,21,68.95,0.375,0.375,0.1875,-0.5625,12,1,12,-39.175,0.1875,-0.1875,0,0,0,0,0,0
1,4,0,1,2.4375,0.5625,30,3,3,388.75,0.875,0.0,1.5,-1.3125,45,-7,-10,316.7,0.75,-0.625,1,0,0,0,0,0
1,4,0,1,3.375,0.6875,43,1,2,451.0,0.875,0.0625,2.125,-0.5,42,-7,-12,339.25,0.5,-0.3125,1,0,0,0,0,0
1,4,1,1,1.9375,1.0,15,5,6,171.75,0.6875,0.125,0.25,-0.6875,15,1,2,-199.25,0.125,-0.1875,0,1,0,1,1,0
1,4,1,-1,1.375,1.4375,-1,11,10,99.25,0.375,0.4375,-1.125,-0.1875,-15,9,3,-182.75,-0.125,0.1875,0,0,1,1,0,0
1,4,1,1,1.1875,1.3125,-2,6,5,271.0,0.5,0.3125,0.1875,-0.375,9,-12,-12,173.975,0.3125,-0.1875,1,0,0,0,0,0
1,4,1,1,1.1875,2.125,-15,19,12,84.265,0.25,0.6875,0.5,-0.3125,13,2,1,-3.7349999999999994,0.125,-0.0625,0,0,1,0,0,0
1,4,1,1,0.875,1.125,-4,12,21,59.0,0.4375,0.4375,-0.125,-0.375,4,-2,6,-38.0,0.1875,0.0,0,0,0,0,1,0
1,4,0,1,1.375,0.9375,7,10,13,72.05000000000001,0.5,0.125,0.25735294117647056,-0.5330882352941178,13,1,-3,-70.94999999999999,0.0625,-0.375,0,0,0,0,0,1
1,4,0,-1,1.8125,1.3125,8,8,14,111.75,0.4375,0.25,1.125,-0.6875,29,-12,-7,3.625,0.375,-0.4375,0,0,0,0,0,0
1,4,0,-1,1.0,1.4375,-7,18,17,97.025,0.25,0.5625,-0.17647058823529416,0.3786764705882353,-9,13,11,-74.725,-0.125,0.3125,0,0,1,0,1,1
1,4,0,0,1.1875,1.375,-3,16,8,65.55,0.1875,0.3125,-0.125,-0.0625,-1,10,3,-205.45,-0.375,0.0,0,0,1,1,0,1
1,4,1,-1,1.8125,1.4375,6,15,9,108.125,0.3125,0.375,0.375,0.5,-2,12,6,-280.625,-0.125,0.0625,0,0,0,1,0,0
1,4,1,1,3.0,0.8125,35,2,7,282.0,0.875,0.0625,1.0,-0.375,22,1,5,-169.0,0.375,-0.1875,1,0,0,1,0,0
0,4,0,1,1.8125,0.625,19,4,4,371.0,0.625,0.0625,0.9889705882352942,-0.49264705882352944,24,-7,-6,271.75,0.375,-0.4375,1,0,0,0,0,1
0,4,1,-1,1.9166666666666667,0.8333333333333334,13,6,6,171.75,0.6666666666666666,0.08333333333333333,1.5320512820512822,-0.6282051282051283,27,-8,-15,112.75,0.5,-0.75,0,1,0,0,0,0
0,4,1,0,3.5,0.75,33,3,2,451.0,0.9166666666666666,0.08333333333333333,2.5,-0.6666666666666667,38,-14,-15,353.975,0.6666666666666666,-0.33333333333333337,1,0,0,0,0,0
1,4,1,-1,1.3529411764705883,1.4705882352941178,-2,12,10,99.25,0.35294117647058826,0.47058823529411764,0.6470588235294118,0.11764705882352944,9,1,-11,40.25,0.11764705882352944,-0.17647058823529416,0,0,1,0,0,0
1,4,1,0,1.1176470588235294,1.6470588235294117,-9,14,15,97.0,0.29411764705882354,0.5882352941176471,-0.11764705882352944,0.2941176470588234,-7,6,1,-14.75,-0.05882352941176472,0.17647058823529416,0,1,1,0,0,0
1,4,1,-1,2.4705882352941178,0.5294117647058824,33,2,3,388.75,0.8823529411764706,0.0,1.4705882352941178,-1.3529411764705879,48,-17,-14,291.725,0.7058823529411764,-0.5294117647058824,1,0,0,0,0,0
1,4,0,-1,1.1176470588235294,1.5294117647058822,-7,9,16,143.0,0.4117647058823529,0.4117647058823529,0.17647058823529427,0.0,3,-6,7,34.875,0.2352941176470588,-0.17647058823529416,0,0,1,0,0,0
1,4,1,0,1.0588235294117647,1.8823529411764703,-14,20,21,108.125,0.29411764705882354,0.47058823529411764,0.17647058823529416,-0.05882352941176516,4,10,8,36.07499999999999,0.17647058823529413,-0.17647058823529416,0,0,0,0,0,0
1,4,0,1,1.411764705882353,1.2941176470588236,2,7,5,271.0,0.5294117647058824,0.29411764705882354,0.5882352941176472,-1.0588235294117647,28,-11,-7,186.735,0.29411764705882354,-0.35294117647058826,1,0,0,0,0,0
1,4,0,-1,1.1764705882352942,0.9411764705882352,4,13,21,68.95,0.4117647058823529,0.35294117647058826,-0.4117647058823528,-0.823529411764706,7,9,17,-302.05,-0.11764705882352944,0.0,0,0,0,1,1,0
1,4,1,1,2.0,0.9411764705882352,18,5,6,171.75,0.7058823529411765,0.11764705882352941,0.0,-0.17647058823529427,3,-1,5,-206.75,0.11764705882352944,-0.11764705882352941,0,1,0,1,0,0
1,4,1,-1,0.8823529411764706,0.7647058823529411,2,17,11,88.0,0.35294117647058826,0.29411764705882354,-1.5882352941176472,-0.8235294117647058,-13,16,4,-194.0,-0.1764705882352941,0.05882352941176472,0,0,0,1,0,0
1,4,1,1,3.411764705882353,0.7058823529411765,46,3,2,451.0,0.8823529411764706,0.058823529411764705,2.352941176470588,-0.9411764705882352,56,-13,-6,385.45,0.7058823529411764,-0.4117647058823529,1,0,0,0,0,0
1,4,1,1,1.7058823529411764,1.2941176470588236,7,8,14,111.75,0.4117647058823529,0.29411764705882354,0.5392156862745097,0.2941176470588236,4,3,8,-60.0,0.0,0.05882352941176472,0,0,0,0,1,1
1,4,1,-1,1.3529411764705883,0.8823529411764706,8,10,13,72.05000000000001,0.5294117647058824,0.11764705882352941,0.019607843137255054,-0.5620915032679739,10,4,8,-198.95,0.0,-0.17647058823529413,0,0,0,1,0,1
1,4,1,1,1.7058823529411764,1.411764705882353,5,13,9,108.125,0.29411764705882354,0.4117647058823529,0.7647058823529412,-0.05882352941176472,14,-2,-6,11.125,0.05882352941176472,-0.05882352941176472,0,0,0,0,1,0
1,4,1,0,1.1764705882352942,2.0,-14,20,12,84.265,0.29411764705882354,0.6470588235294118,0.2941176470588236,0.41176470588235303,-2,6,-9,15.314999999999998,0.11764705882352941,-0.05882352941176472,0,0,1,0,0,0
1,4,0,1,1.4705882352941178,1.1764705882352942,5,7,1,378.5,0.47058823529411764,0.35294117647058826,0.823529411764706,-1.1764705882352942,34,-11,-10,290.5,0.3529411764705882,-0.41176470588235287,1,0,0,0,0,0
1,4,1,1,1.2941176470588236,1.4705882352941178,-3,16,8,65.55,0.17647058823529413,0.29411764705882354,0.4607843137254902,0.24836601307189543,4,4,-2,-33.7,-0.05882352941176469,-0.23529411764705882,0,0,1,0,0,1
1,4,1,-1,0.8823529411764706,1.0588235294117647,-3,11,21,59.0,0.47058823529411764,0.4117647058823529,-1.1176470588235294,-0.23529411764705888,-15,9,19,-392.0,0.0,0.11764705882352938,0,0,0,1,0,0
1,4,1,1,0.9411764705882352,1.411764705882353,-8,17,17,97.025,0.23529411764705882,0.5882352941176471,0.23529411764705865,-0.4705882352941173,12,-2,-4,-11.099999999999994,0.11764705882352941,-0.05882352941176472,0,0,1,0,0,0
1,4,1,-1,3.0,0.8823529411764706,36,1,7,282.0,0.8823529411764706,0.058823529411764705,1.588235294117647,0.0,27,-2,4,-106.75,0.4117647058823529,-0.23529411764705882,1,0,0,1,0,0
1,4,0,1,1.8823529411764703,0.6470588235294118,21,4,4,371.0,0.6470588235294118,0.058823529411764705,0.7647058823529409,-0.8823529411764705,28,-5,-12,228.0,0.23529411764705888,-0.47058823529411764,1,0,0,0,0,1
1,5,1,1,1.2777777777777777,1.4444444444444444,-3,13,10,99.25,0.3333333333333333,0.5,-0.11111111111111116,0.0,-2,7,5,-171.75,-0.22222222222222227,0.2222222222222222,0,0,1,1,0,1
1,5,1,-1,1.6111111111111112,1.1111111111111112,9,7,1,378.5,0.5,0.3333333333333333,0.5555555555555556,-0.7222222222222221,23,-9,-16,281.475,0.2777777777777778,-0.16666666666666669,1,0,0,0,0,0
1,5,1,-1,1.8333333333333333,1.3888888888888888,8,12,9,108.125,0.3333333333333333,0.3888888888888889,0.6666666666666665,0.11111111111111116,10,4,-5,-3.625,0.0,0.0,0,0,0,0,0,0
1,5,0,1,1.2777777777777777,0.8888888888888888,7,10,13,72.05000000000001,0.5,0.16666666666666666,0.4444444444444443,-1.5,35,-9,1,-12.21499999999999,0.2777777777777778,-0.5,0,0,0,0,0,0
1,5,1,1,1.0555555555555556,1.5555555555555556,-9,17,15,97.0,0.2777777777777778,0.5555555555555556,0.11111111111111116,-0.05555555555555558,3,3,-6,28.049999999999997,0.11111111111111113,-0.11111111111111105,0,1,1,0,0,0
1,5,0,-1,2.0,0.8888888888888888,20,5,6,171.75,0.7222222222222222,0.1111111111111111,0.0,-0.3333333333333335,6,4,4,-279.25,0.2222222222222222,-0.16666666666666669,0,1,0,1,0,0
1,5,1,1,1.1111111111111112,1.5555555555555556,-8,9,16,143.0,0.3888888888888889,0.4444444444444444,0.44444444444444453,-0.4444444444444444,16,-11,-5,34.875,0.2777777777777778,-0.2222222222222222,0,0,1,0,0,0
1,5,0,0,2.388888888888889,0.6111111111111112,32,3,3,388.75,0.8333333333333334,0.05555555555555555,1.7777777777777777,-1.8333333333333335,65,-15,-8,300.75,0.7222222222222223,-0.7222222222222222,1,0,0,0,0,0
1,5,0,1,1.9444444444444444,0.6111111111111112,24,4,4,371.0,0.6666666666666666,0.05555555555555555,0.8888888888888888,-1.1111111111111112,36,-11,-4,305.45,0.5,-0.4444444444444444,1,0,0,0,0,0
1,5,1,0,0.8333333333333334,1.1111111111111112,-5,11,21,59.0,0.4444444444444444,0.4444444444444444,-1.6666666666666665,-0.5,-21,9,14,-223.0,-0.11111111111111116,0.2222222222222222,0,0,0,1,0,0
0,5,0,1,1.375,1.1875,3,7,1,378.5,0.4375,0.375,0.5,-0.3125,13,-6,-20,309.55,0.25,-0.3125,1,0,0,0,0,0
0,5,1,1,1.0,1.6153846153846154,-8,18,17,97.025,0.23076923076923078,0.6153846153846154,-0.0714285714285714,-0.027472527472527375,0,1,9,31.47500000000001,0.15384615384615385,0.15384615384615385,0,0,1,0,0,0
0,5,1,1,3.2142857142857144,0.7857142857142857,34,2,2,451.0,0.8571428571428571,0.07142857142857142,2.1428571428571432,-0.3571428571428571,35,-9,-13,354.0,0.5714285714285714,-0.2857142857142857,1,0,0,0,1,0
1,5,1,0,1.7222222222222223,1.2222222222222223,9,8,14,111.75,0.4444444444444444,0.2777777777777778,-0.16666666666666652,0.05555555555555558,-4,1,13,-266.75,-0.11111111111111116,0.0,0,0,0,1,0,0
1,5,1,1,3.388888888888889,0.7222222222222222,48,1,2,451.0,0.8888888888888888,0.05555555555555555,2.5555555555555554,-0.5555555555555555,56,-11,-8,351.75,0.6666666666666666,-0.5,1,0,0,0,0,1
1,5,1,-1,0.9444444444444444,0.8888888888888888,1,18,11,88.0,0.3333333333333333,0.3333333333333333,-0.6345029239766085,-0.690058479532164,1,14,7,-283.0,-0.22222222222222227,0.0,0,0,0,1,1,0
1,5,0,0,1.2222222222222223,2.0,-14,19,12,84.265,0.2777777777777778,0.6111111111111112,0.5380116959064328,0.7894736842105263,-4,8,-9,25.265,0.0,0.0,0,0,1,0,0,0
1,5,0,-1,1.2777777777777777,1.3888888888888888,-2,17,8,65.55,0.2222222222222222,0.2777777777777778,0.38888888888888884,-0.5,16,7,-5,-6.500000000000014,0.1111111111111111,-0.33333333333333337,0,0,1,0,0,0
1,5,0,-1,1.1111111111111112,1.3333333333333333,-4,14,17,97.025,0.2777777777777778,0.5555555555555556,0.16374269005847952,-0.08771929824561386,5,1,8,-11.099999999999994,0.05555555555555558,0.0,0,0,1,0,0,0
1,5,1,-1,1.0555555555555556,1.8333333333333333,-14,20,21,108.125,0.2777777777777778,0.4444444444444444,-0.3128654970760234,1.043859649122807,-25,17,18,-280.625,-0.2222222222222222,0.16666666666666663,0,0,0,1,0,0
1,5,1,1,2.833333333333333,0.9444444444444444,34,2,7,282.0,0.8333333333333334,0.1111111111111111,1.7777777777777775,-0.6666666666666667,44,-7,-9,139.0,0.4444444444444445,-0.4444444444444445,1,0,0,0,0,1
1,5,1,-1,1.1111111111111112,1.0555555555555556,1,16,21,68.95,0.3888888888888889,0.3888888888888889,-0.05555555555555558,-0.05555555555555558,0,11,15,-102.8,0.0,0.1111111111111111,0,0,0,0,1,1
1,5,0,1,1.5,1.2777777777777777,4,6,5,271.0,0.5555555555555556,0.2777777777777778,0.5555555555555556,-0.3333333333333335,16,-9,-10,174.0,0.33333333333333337,-0.2222222222222222,1,0,0,0,1,0
1,8,1,-1,0.0,0.0,0,0,7,461.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,-5,343.625,0.0,0.0,1,0,0,0,0,0
1,8,1,-1,0.0,0.0,0,0,9,72.05000000000001,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,-6,-29.94999999999999,0.0,0.0,0,0,0,0,1,0
1,8,0,0,0.0,0.0,0,0,17,65.55,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,3,-31.47500000000001,0.0,0.0,0,0,1,0,0,0
1,8,0,-1,0.0,0.0,0,0,13,108.75,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,7,-157.0,0.0,0.0,0,0,1,1,0,1
1,8,1,0,0.0,0.0,0,0,21,54.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,16,-114.25,0.0,0.0,0,0,0,0,1,1
1,8,0,-1,0.0,0.0,0,0,21,117.375,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,5,48.425,0.0,0.0,0,0,0,0,0,0
1,8,0,1,0.0,0.0,0,0,4,411.3,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,-7,339.55,0.0,0.0,1,0,0,0,0,0
1,8,1,1,0.0,0.0,0,0,2,331.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,-6,179.25,0.0,0.0,1,0,0,0,0,0
1,8,1,-1,0.0,0.0,0,0,10,126.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,9,-315.25,0.0,0.0,0,0,1,1,0,0
1,8,1,-1,0.0,0.0,0,0,21,44.75,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,18,-400.0,0.0,0.0,0,0,0,1,0,0
1,8,1,0,0.0,0.0,0,6,15,102.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,-14,5,-24.0,0.0,0.0,0,1,1,0,0,1
1,8,0,1,0.0,0.0,0,5,12,117.375,0.3333333333333333,0.3333333333333333,0.0,0.0,0,-14,-9,72.625,0.0,0.0,0,0,0,0,0,0
1,8,1,1,0.0,0.0,0,1,3,444.75,0.3333333333333333,0.3333333333333333,0.0,0.0,0,-9,-18,390.75,0.0,0.0,1,0,0,0,0,0
1,8,1,-1,0.0,0.0,0,13,11,71.75,0.3333333333333333,0.3333333333333333,0.0,0.0,0,-5,-2,-37.0,0.0,0.0,0,0,0,0,0,1
1,8,0,0,0.0,0.0,0,15,8,152.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0,3,-9,86.7,0.0,0.0,0,0,0,0,0,0
1,8,0,0,0.0,0.0,0,9,5,168.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0,6,1,-243.05,0.0,0.0,0,1,0,1,1,0
1,8,1,1,0.0,0.0,0,8,6,265.75,0.3333333333333333,0.3333333333333333,0.0,0.0,0,-8,-15,148.375,0.0,0.0,1,0,0,0,0,0
1,8,0,0,0.0,0.0,0,7,16,68.95,0.3333333333333333,0.3333333333333333,0.0,0.0,0,-10,7,-3.1000000000000085,0.0,0.0,0,0,0,0,0,0
1,8,1,0,0.0,0.0,0,11,14,97.025,0.3333333333333333,0.3333333333333333,0.0,0.0,0,-3,7,-363.975,0.0,0.0,0,0,1,1,0,0
1,8,1,1,0.0,0.0,0,2,1,441.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0,-2,-1,109.75,0.0,0.0,1,0,0,1,0,0
1,8,0,0,1.0,3.0,-2,19,21,44.75,0.0,1.0,0.0,2.0,-2,6,14,-416.25,0.0,1.0,0,0,0,1,0,0
1,8,1,-1,3.0,1.0,2,3,1,441.25,1.0,0.0,2.0,0.0,2,-12,-8,369.2,1.0,0.0,1,0,0,0,0,0
1,8,0,1,1.0,0.0,1,4,12,117.375,1.0,0.0,1.0,0.0,1,-8,-5,51.825,1.0,0.0,0,0,0,0,0,0
1,8,1,-1,0.0,1.0,-1,8,13,108.75,0.0,1.0,-1.0,-1.0,0,-6,5,-43.5,0.0,0.0,0,0,1,0,0,0
1,8,0,0,0.0,2.0,-2,17,10,126.0,0.0,1.0,-1.0,0.0,-1,-1,-1,54.25,0.0,0.0,0,0,1,0,0,0
1,8,0,1,0.0,1.0,-1,20,21,117.375,0.0,1.0,-2.0,-1.0,-1,9,7,20.349999999999994,0.0,1.0,0,0,0,0,0,0
1,8,0,-1,2.0,2.0,0,10,5,168.25,0.0,0.0,-1.0,1.0,-2,8,2,-276.5,-1.0,0.0,0,1,0,1,0,0
1,8,1,1,0.0,0.0,0,7,15,102.0,0.0,0.0,-1.0,0.0,-1,1,-1,33.05,-1.0,0.0,0,1,1,0,0,0
1,8,0,-1,4.0,0.0,4,1,6,265.75,1.0,0.0,3.0,-3.0,6,-8,4,-65.75,1.0,-1.0,1,0,0,1,0,0
1,8,1,0,2.0,2.0,0,16,21,54.0,0.0,0.0,0.0,0.0,0,11,17,-357.3,0.0,0.0,0,0,0,1,1,0
1,9,1,0,2.0,1.0,1,7,4,411.3,1.0,0.0,1.0,1.0,-1,3,3,-29.94999999999999,0.0,0.0,1,0,0,1,0,0
1,9,1,-1,2.0,2.0,0,18,17,65.55,0.0,0.0,0.0,0.0,0,1,12,-102.7,0.0,0.0,0,0,1,0,1,1
1,9,1,-1,0.0,1.0,-1,10,9,72.05000000000001,0.0,1.0,0.0,-1.0,1,-5,-12,18.05000000000001,0.0,0.0,0,0,0,0,0,0
1,9,1,0,1.0,3.0,-2,19,11,71.75,0.0,1.0,1.0,2.0,-1,-1,-10,27.0,0.0,0.0,0,0,0,0,0,0
